cache_key,시설물 구분,시설물명,소재지 주소,행정동,lat,lon,geocode_status
장애인용 승강기␟국제제자훈련원␟서울 서초구 서초동 1443-26␟서초1동,장애인용 승강기,국제제자훈련원,서울 서초구 서초동 1443-26,서초1동,37.48544294,127.01956659,ok
장애인용 승강기␟그린빌오피스텔␟서울 서초구 서초동 1601-2␟서초3동,장애인용 승강기,그린빌오피스텔,서울 서초구 서초동 1601-2,서초3동,37.48577306,127.01466596,ok
장애인용 승강기␟근정빌딩␟서울 서초구 서초동 1575-12␟서초3동,장애인용 승강기,근정빌딩,서울 서초구 서초동 1575-12,서초3동,37.49174147,127.01346478,ok
장애인용 승강기␟금석빌딩␟서울 서초구 서초동 1552-4␟서초3동,장애인용 승강기,금석빌딩,서울 서초구 서초동 1552-4,서초3동,37.49103406,127.00909358,ok
장애인용 승강기␟기쁨병원␟서울 서초구 서초동 1426-1␟서초1동,장애인용 승강기,기쁨병원,서울 서초구 서초동 1426-1,서초1동,37.48279133,127.01801704,ok
장애인용 승강기␟끄레메빌␟서울 서초구 서초동 1630-4␟서초1동,장애인용 승강기,끄레메빌,서울 서초구 서초동 1630-4,서초1동,37.48991395,127.02044702,ok
장애인용 승강기␟나비호텔␟서울 서초구 서초동 1676-2␟서초1동,장애인용 승강기,나비호텔,서울 서초구 서초동 1676-2,서초1동,37.49451581,127.01789422,ok
장애인용 승강기␟남부터미널오피스텔(서초해링턴타워)␟서울 서초구 서초동 1445-1␟서초1동,장애인용 승강기,남부터미널오피스텔(서초해링턴타워),서울 서초구 서초동 1445-1,서초1동,37.48516447,127.01819444,ok
장애인용 승강기␟남승빌딩␟서울 서초구 서초동 1589-2␟서초3동,장애인용 승강기,남승빌딩,서울 서초구 서초동 1589-2,서초3동,37.48520413,127.01256099,ok
장애인용 승강기␟노빌레빌␟서울 서초구 서초동 1557-8␟서초3동,장애인용 승강기,노빌레빌,서울 서초구 서초동 1557-8,서초3동,37.49088892,127.01109003,ok
장애인용 승강기␟다솔멤버스␟서울 서초구 서초동 1507-61␟서초3동,장애인용 승강기,다솔멤버스,서울 서초구 서초동 1507-61,서초3동,37.48669266,127.00599325,ok
장애인용 승강기␟다원아이빌딩␟서울 서초구 서초동 1606-8␟서초1동,장애인용 승강기,다원아이빌딩,서울 서초구 서초동 1606-8,서초1동,37.48719801,127.02306363,ok
장애인용 승강기␟대검찰청␟서울 서초구 서초동 1730-1␟서초3동,장애인용 승강기,대검찰청,서울 서초구 서초동 1730-1,서초3동,37.49361642,127.00476858,ok
장애인용 승강기␟대경벨로체아파트␟서울 서초구 서초동 1484-7␟서초3동,장애인용 승강기,대경벨로체아파트,서울 서초구 서초동 1484-7,서초3동,37.48273006,127.01066427,ok
장애인용 승강기␟대덕빌딩␟서울 서초구 서초동 1702-7␟서초3동,장애인용 승강기,대덕빌딩,서울 서초구 서초동 1702-7,서초3동,37.49477163,127.01197129,ok
장애인용 승강기␟대림서초3차아파트(e편한세상)␟서울 서초구 서초동 1467-37␟서초3동,장애인용 승강기,대림서초3차아파트(e편한세상),서울 서초구 서초동 1467-37,서초3동,37.47865836,127.00770272,ok
장애인용 승강기␟대법원␟서울 서초구 서초동 967␟서초3동,장애인용 승강기,대법원,서울 서초구 서초동 967,서초3동,37.49229318,127.00535594,ok
장애인용 승강기␟대상파크빌␟서울 서초구 서초동 1484-8␟서초3동,장애인용 승강기,대상파크빌,서울 서초구 서초동 1484-8,서초3동,37.48256751,127.01070133,ok
장애인용 승강기␟대한건축사협회␟서울 서초구 서초동 1603-55␟서초1동,장애인용 승강기,대한건축사협회,서울 서초구 서초동 1603-55,서초1동,37.48608090,127.01868923,ok
장애인용 승강기␟대한약사회관␟서울 서초구 서초동 1489-3␟서초3동,장애인용 승강기,대한약사회관,서울 서초구 서초동 1489-3,서초3동,37.48263365,127.00542151,ok
장애인용 승강기␟대호IR빌딩␟서울 서초구 서초동 1540-1␟서초3동,장애인용 승강기,대호IR빌딩,서울 서초구 서초동 1540-1,서초3동,37.48980453,127.00803506,ok
장애인용 승강기␟대호프레조빌␟서울 서초구 서초동 1604-19␟서초1동,장애인용 승강기,대호프레조빌,서울 서초구 서초동 1604-19,서초1동,37.48654297,127.02064804,ok
장애인용 승강기␟더그린서초␟서울 서초구 서초동 1481-4␟서초3동,장애인용 승강기,더그린서초,서울 서초구 서초동 1481-4,서초3동,37.48259589,127.00848156,ok
장애인용 승강기␟더미켈란아파트␟서울 서초구 서초동 1494-4␟서초3동,장애인용 승강기,더미켈란아파트,서울 서초구 서초동 1494-4,서초3동,37.48530585,127.00330485,ok
장애인용 승강기␟더샵오데움␟서울 서초구 서초동 1483-18␟서초3동,장애인용 승강기,더샵오데움,서울 서초구 서초동 1483-18,서초3동,37.48256057,127.00965572,ok
장애인용 승강기␟더샵오데움105동␟서울 서초구 서초동 1476-18␟서초3동,장애인용 승강기,더샵오데움105동,서울 서초구 서초동 1476-18,서초3동,37.48186375,127.00945551,ok
장애인용 승강기␟더아크리움␟서울 서초구 서초동 1497-20␟서초3동,장애인용 승강기,더아크리움,서울 서초구 서초동 1497-20,서초3동,37.48637992,127.00393277,ok
장애인용 승강기␟더클래식(서초동)␟서울 서초구 서초동 1475-10␟서초3동,장애인용 승강기,더클래식(서초동),서울 서초구 서초동 1475-10,서초3동,37.48204623,127.01127143,ok
장애인용 승강기␟더화이트베일␟서울 서초구 서초동 1445-14␟서초1동,장애인용 승강기,더화이트베일,서울 서초구 서초동 1445-14,서초1동,37.48354166,127.01767610,ok
장애인용 승강기␟데코아트빌10차␟서울 서초구 서초동 1487-60␟서초3동,장애인용 승강기,데코아트빌10차,서울 서초구 서초동 1487-60,서초3동,37.48181491,127.00697469,ok
장애인용 승강기␟돈일빌딩␟서울 서초구 서초동 1444-21␟서초1동,장애인용 승강기,돈일빌딩,서울 서초구 서초동 1444-21,서초1동,37.48410951,127.01918928,ok
장애인용 승강기␟동광로49길74빌딩␟서울 서초구 서초동 1498-5␟서초3동,장애인용 승강기,동광로49길74빌딩,서울 서초구 서초동 1498-5,서초3동,37.49030103,127.00581251,ok
장애인용 승강기␟디아레나␟서울 서초구 서초동 1588-5␟서초3동,장애인용 승강기,디아레나,서울 서초구 서초동 1588-5,서초3동,37.48574810,127.01387391,ok
장애인용 승강기␟라디안루키오피스텔␟서울 서초구 서초동 1600-7␟서초3동,장애인용 승강기,라디안루키오피스텔,서울 서초구 서초동 1600-7,서초3동,37.48612376,127.01514894,ok
장애인용 승강기␟래미안서초4차아파트␟서울 서초구 서초동 1473-2␟서초3동,장애인용 승강기,래미안서초4차아파트,서울 서초구 서초동 1473-2,서초3동,37.48107263,127.01095223,ok
장애인용 승강기␟래미안서초6차아파트␟서울 서초구 서초동 1520-9␟서초3동,장애인용 승강기,래미안서초6차아파트,서울 서초구 서초동 1520-9,서초3동,37.48573033,127.00695606,ok
장애인용 승강기␟래미안서초7차아파트␟서울 서초구 서초동 1642-34␟서초1동,장애인용 승강기,래미안서초7차아파트,서울 서초구 서초동 1642-34,서초1동,37.49203449,127.01752296,ok
장애인용 승강기␟래미안서초유니빌␟서울 서초구 서초동 1445-4␟서초1동,장애인용 승강기,래미안서초유니빌,서울 서초구 서초동 1445-4,서초1동,37.48469802,127.01696722,ok
장애인용 승강기␟레미안서초5차아파트␟서울 서초구 서초동 1522-1␟서초3동,장애인용 승강기,레미안서초5차아파트,서울 서초구 서초동 1522-1,서초3동,37.48580001,127.00788628,ok
장애인용 승강기␟로얄파크아파트␟서울 서초구 서초동 1527-13␟서초3동,장애인용 승강기,로얄파크아파트,서울 서초구 서초동 1527-13,서초3동,37.48420446,127.00849441,ok
장애인용 승강기␟로이어즈타워␟서울 서초구 서초동 1573-10␟서초3동,장애인용 승강기,로이어즈타워,서울 서초구 서초동 1573-10,서초3동,37.49309163,127.01348990,ok
장애인용 승강기␟로이움지젤␟서울 서초구 서초동 1591-8␟서초3동,장애인용 승강기,로이움지젤,서울 서초구 서초동 1591-8,서초3동,,,not_found
장애인용 승강기␟롯데마트서초점␟서울 서초구 서초동 1498-5␟서초3동,장애인용 승강기,롯데마트서초점,서울 서초구 서초동 1498-5,서초3동,37.49030103,127.00581251,ok
장애인용 승강기␟롯데캐슬리버티␟서울 서초구 서초동 1620-20␟서초1동,장애인용 승강기,롯데캐슬리버티,서울 서초구 서초동 1620-20,서초1동,37.48734320,127.01700276,ok
장애인용 승강기␟롯데캐슬스파(아파트)␟서울 서초구 서초동 1647-1␟서초1동,장애인용 승강기,롯데캐슬스파(아파트),서울 서초구 서초동 1647-1,서초1동,37.49081714,127.02132496,ok
장애인용 승강기␟마샹스2차␟서울 서초구 서초동 1487-144␟서초3동,장애인용 승강기,마샹스2차,서울 서초구 서초동 1487-144,서초3동,37.48050621,127.00671261,ok
장애인용 승강기␟마샹스아파트␟서울 서초구 서초동 1466-3␟서초3동,장애인용 승강기,마샹스아파트,서울 서초구 서초동 1466-3,서초3동,37.48069609,127.01002225,ok
장애인용 승강기␟마제스타시티타워1␟서울 서초구 서초동 1498-5␟서초3동,장애인용 승강기,마제스타시티타워1,서울 서초구 서초동 1498-5,서초3동,37.49030103,127.00581251,ok
장애인용 승강기␟마제스타시티타워2␟서울 서초구 서초동 1498-5␟서초3동,장애인용 승강기,마제스타시티타워2,서울 서초구 서초동 1498-5,서초3동,37.49030103,127.00581251,ok
장애인용 승강기␟명광빌딩␟서울 서초구 서초동 1702-10␟서초3동,장애인용 승강기,명광빌딩,서울 서초구 서초동 1702-10,서초3동,37.49512706,127.01219558,ok
장애인용 승강기␟명달포레스트␟서울 서초구 서초동 1507-20␟서초3동,장애인용 승강기,명달포레스트,서울 서초구 서초동 1507-20,서초3동,37.48739894,127.00458694,ok
장애인용 승강기␟모차르트빌딩␟서울 서초구 서초동 1515-3␟서초3동,장애인용 승강기,모차르트빌딩,서울 서초구 서초동 1515-3,서초3동,37.48642017,127.00454809,ok
장애인용 승강기␟미래소프트빌딩␟서울 서초구 서초동 1428-3␟서초1동,장애인용 승강기,미래소프트빌딩,서울 서초구 서초동 1428-3,서초1동,37.48413000,127.02054189,ok
장애인용 승강기␟백아빌딩␟서울 서초구 서초동 1668-20␟서초1동,장애인용 승강기,백아빌딩,서울 서초구 서초동 1668-20,서초1동,37.49385620,127.01833688,ok
장애인용 승강기␟베리타스빌딩␟서울 서초구 서초동 1535-7␟서초3동,장애인용 승강기,베리타스빌딩,서울 서초구 서초동 1535-7,서초3동,37.48550242,127.01010272,ok
장애인용 승강기␟브라운스톤로얄스위트서초␟서울 서초구 서초동 1492-4␟서초3동,장애인용 승강기,브라운스톤로얄스위트서초,서울 서초구 서초동 1492-4,서초3동,37.48472325,127.00354554,ok
장애인용 승강기␟블루콤타워␟서울 서초구 서초동 1572-4␟서초3동,장애인용 승강기,블루콤타워,서울 서초구 서초동 1572-4,서초3동,37.49279133,127.01180192,ok
장애인용 승강기␟블루힐65␟서울 서초구 서초동 1553-15␟서초3동,장애인용 승강기,블루힐65,서울 서초구 서초동 1553-15,서초3동,37.49172153,127.00905748,ok
장애인용 승강기␟비선빌딩␟서울 서초구 서초동 1489-2␟서초3동,장애인용 승강기,비선빌딩,서울 서초구 서초동 1489-2,서초3동,37.48256194,127.00504443,ok
장애인용 승강기␟비씨카드퓨쳐센터␟서울 서초구 서초동 1427-1␟서초1동,장애인용 승강기,비씨카드퓨쳐센터,서울 서초구 서초동 1427-1,서초1동,37.48336337,127.01869635,ok
장애인용 승강기␟뻬에뻬빌딩␟서울 서초구 서초동 1580-9␟서초3동,장애인용 승강기,뻬에뻬빌딩,서울 서초구 서초동 1580-9,서초3동,37.48780954,127.01200670,ok
장애인용 승강기␟사랑의교회␟서울 서초구 서초동 1541-1␟서초3동,장애인용 승강기,사랑의교회,서울 서초구 서초동 1541-1,서초3동,37.49131953,127.00739430,ok
장애인용 승강기␟산정현교회␟서울 서초구 서초동 1494-3␟서초3동,장애인용 승강기,산정현교회,서울 서초구 서초동 1494-3,서초3동,37.48501619,127.00259116,ok
장애인용 승강기␟산지빌딩␟서울 서초구 서초동 1429-2␟서초1동,장애인용 승강기,산지빌딩,서울 서초구 서초동 1429-2,서초1동,37.48349616,127.02045748,ok
장애인용 승강기␟삼성디지털프라자교대역점␟서울 서초구 서초동 1672-6␟서초1동,장애인용 승강기,삼성디지털프라자교대역점,서울 서초구 서초동 1672-6,서초1동,37.49340139,127.01430492,ok
장애인용 승강기␟삼성홈스테이 2차␟서울 서초구 서초동 1522-2␟서초3동,장애인용 승강기,삼성홈스테이 2차,서울 서초구 서초동 1522-2,서초3동,37.48545180,127.00747276,ok
장애인용 승강기␟삼흥서초빌딩␟서울 서초구 서초동 1451-79␟서초3동,장애인용 승강기,삼흥서초빌딩,서울 서초구 서초동 1451-79,서초3동,37.48151922,127.01305015,ok
장애인용 승강기␟상기빌딩␟서울 서초구 서초동 1490-33␟서초3동,장애인용 승강기,상기빌딩,서울 서초구 서초동 1490-33,서초3동,37.48279924,127.00344132,ok
장애인용 승강기␟상록빌딩␟서울 서초구 서초동 1629-3␟서초1동,장애인용 승강기,상록빌딩,서울 서초구 서초동 1629-3,서초1동,37.48958291,127.01944430,ok
장애인용 승강기␟상문고등학교␟서울 서초구 방배동 1000-1␟서초3동,장애인용 승강기,상문고등학교,서울 서초구 방배동 1000-1,서초3동,37.47969082,127.00428279,ok
장애인용 승강기␟샹보르아파트␟서울 서초구 서초동 1609-1␟서초1동,장애인용 승강기,샹보르아파트,서울 서초구 서초동 1609-1,서초1동,37.49011914,127.02276884,ok
장애인용 승강기␟서리풀그림␟서울 서초구 서초동 1498-4␟서초3동,장애인용 승강기,서리풀그림,서울 서초구 서초동 1498-4,서초3동,37.49033999,127.00483961,ok
장애인용 승강기␟서리풀래디앙␟서울 서초구 서초동 1582-16␟서초3동,장애인용 승강기,서리풀래디앙,서울 서초구 서초동 1582-16,서초3동,37.48668404,127.01075393,ok
장애인용 승강기␟서리풀월드메르디앙레브␟서울 서초구 서초동 1490-5␟서초3동,장애인용 승강기,서리풀월드메르디앙레브,서울 서초구 서초동 1490-5,서초3동,37.48290016,127.00308823,ok
장애인용 승강기␟서리풀크렘␟서울 서초구 서초동 1508-20␟서초3동,장애인용 승강기,서리풀크렘,서울 서초구 서초동 1508-20,서초3동,37.48737514,127.00658082,ok
장애인용 승강기␟서리풀포레␟서울 서초구 서초동 1506-60␟서초3동,장애인용 승강기,서리풀포레,서울 서초구 서초동 1506-60,서초3동,37.48790221,127.00524041,ok
장애인용 승강기␟서린아파트␟서울 서초구 서초동 1456-1␟서초3동,장애인용 승강기,서린아파트,서울 서초구 서초동 1456-1,서초3동,37.48380521,127.01355075,ok
장애인용 승강기␟서송빌딩␟서울 서초구 서초동 1514-1␟서초3동,장애인용 승강기,서송빌딩,서울 서초구 서초동 1514-1,서초3동,37.48643086,127.00537576,ok
장애인용 승강기␟서울 탑 치과병원␟서울 서초구 서초동 1586-4␟서초3동,장애인용 승강기,서울 탑 치과병원,서울 서초구 서초동 1586-4,서초3동,37.48460917,127.01282298,ok
장애인용 승강기␟서울고등학교␟서울 서초구 서초동 1526-1␟서초3동,장애인용 승강기,서울고등학교,서울 서초구 서초동 1526-1,서초3동,37.48399587,127.00573841,ok
장애인용 승강기␟서울교육대학교␟서울 서초구 서초동 1650␟서초1동,장애인용 승강기,서울교육대학교,서울 서초구 서초동 1650,서초1동,37.49017409,127.01623449,ok
장애인용 승강기␟서울교육대학교 평생교육1관␟서울 서초구 서초동 1650␟서초1동,장애인용 승강기,서울교육대학교 평생교육1관,서울 서초구 서초동 1650,서초1동,37.49017409,127.01623449,ok
장애인용 승강기␟서울법원종합청사␟서울 서초구 서초동 1701-1␟서초3동,장애인용 승강기,서울법원종합청사,서울 서초구 서초동 1701-1,서초3동,37.49688327,127.01153489,ok
장애인용 승강기␟서울시데이터센터␟서울 서초구 서초동 393-1␟서초1동,장애인용 승강기,서울시데이터센터,서울 서초구 서초동 393-1,서초1동,37.47930715,127.02119020,ok
장애인용 승강기␟서울시인재개발원␟서울 서초구 서초동 391␟서초1동,장애인용 승강기,서울시인재개발원,서울 서초구 서초동 391,서초1동,37.48023700,127.02061974,ok
장애인용 승강기␟서울신중초등학교␟서울 서초구 서초동 1466-5␟서초3동,장애인용 승강기,서울신중초등학교,서울 서초구 서초동 1466-5,서초3동,37.47999242,127.00977049,ok
장애인용 승강기␟서울연구원␟서울 서초구 서초동 391␟서초1동,장애인용 승강기,서울연구원,서울 서초구 서초동 391,서초1동,37.48023700,127.02061974,ok
장애인용 승강기␟서울중앙지방검찰청␟서울 서초구 서초동 1724␟서초3동,장애인용 승강기,서울중앙지방검찰청,서울 서초구 서초동 1724,서초3동,37.49513109,127.00823714,ok
장애인용 승강기␟서울중앙지방법원등기국␟서울 서초구 서초동 1707-4␟서초3동,장애인용 승강기,서울중앙지방법원등기국,서울 서초구 서초동 1707-4,서초3동,37.49369234,127.00859058,ok
장애인용 승강기␟서울지방변호사회␟서울 서초구 서초동 1718-1␟서초3동,장애인용 승강기,서울지방변호사회,서울 서초구 서초동 1718-1,서초3동,37.49263546,127.00854421,ok
장애인용 승강기␟서원빌딩␟서울 서초구 서초동 1675-1␟서초1동,장애인용 승강기,서원빌딩,서울 서초구 서초동 1675-1,서초1동,37.49439952,127.01705151,ok
장애인용 승강기␟서초 에스테온␟서울 서초구 서초동 1514-7␟서초3동,장애인용 승강기,서초 에스테온,서울 서초구 서초동 1514-7,서초3동,37.48612632,127.00535731,ok
장애인용 승강기␟서초 웰하우스␟서울 서초구 서초동 1487-116␟서초3동,장애인용 승강기,서초 웰하우스,서울 서초구 서초동 1487-116,서초3동,37.48146576,127.00533572,ok
장애인용 승강기␟서초1동주민센터␟서울 서초구 서초동 1649-5␟서초1동,장애인용 승강기,서초1동주민센터,서울 서초구 서초동 1649-5,서초1동,37.49013675,127.01950302,ok
장애인용 승강기␟서초1차e편한세상␟서울 서초구 서초동 1487-63␟서초3동,장애인용 승강기,서초1차e편한세상,서울 서초구 서초동 1487-63,서초3동,37.48114808,127.00678752,ok
장애인용 승강기␟서초2차e-편한세상아파트␟서울 서초구 서초동 1529␟서초3동,장애인용 승강기,서초2차e-편한세상아파트,서울 서초구 서초동 1529,서초3동,37.48626350,127.00897518,ok
장애인용 승강기␟서초3차상지리츠빌␟서울 서초구 서초동 1492-13␟서초3동,장애인용 승강기,서초3차상지리츠빌,서울 서초구 서초동 1492-13,서초3동,37.48420779,127.00325019,ok
장애인용 승강기␟서초ESA3차아파트␟서울 서초구 방배동 1006-1␟서초3동,장애인용 승강기,서초ESA3차아파트,서울 서초구 방배동 1006-1,서초3동,37.47893012,127.00588534,ok
장애인용 승강기␟서초KETI빌딩␟서울 서초구 서초동 1574-14␟서초3동,장애인용 승강기,서초KETI빌딩,서울 서초구 서초동 1574-14,서초3동,37.49243253,127.01363735,ok
장애인용 승강기␟서초V샤르망␟서울 서초구 서초동 1601-1␟서초3동,장애인용 승강기,서초V샤르망,서울 서초구 서초동 1601-1,서초3동,37.48612330,127.01451452,ok
장애인용 승강기␟서초경남아너스빌␟서울 서초구 서초동 1455-9␟서초3동,장애인용 승강기,서초경남아너스빌,서울 서초구 서초동 1455-9,서초3동,37.48334436,127.01411034,ok
장애인용 승강기␟서초고등학교␟서울 서초구 서초동 1504␟서초3동,장애인용 승강기,서초고등학교,서울 서초구 서초동 1504,서초3동,37.48929774,127.00605215,ok
장애인용 승강기␟서초관정빌딩␟서울 서초구 서초동 1572-8␟서초3동,장애인용 승강기,서초관정빌딩,서울 서초구 서초동 1572-8,서초3동,37.49278314,127.01251024,ok
장애인용 승강기␟서초구립서초3동어린이집␟서울 서초구 서초동 1522-6␟서초3동,장애인용 승강기,서초구립서초3동어린이집,서울 서초구 서초동 1522-6,서초3동,37.48521852,127.00759948,ok
장애인용 승강기␟서초구립한우리정보문화센터␟서울 서초구 서초동 380␟서초1동,장애인용 승강기,서초구립한우리정보문화센터,서울 서초구 서초동 380,서초1동,37.48214254,127.02487006,ok
장애인용 승강기␟서초그레이스 빌␟서울 서초구 서초동 1507-17␟서초3동,장애인용 승강기,서초그레이스 빌,서울 서초구 서초동 1507-17,서초3동,37.48757003,127.00486386,ok
장애인용 승강기␟서초그레이튼␟서울 서초구 서초동 1603-81␟서초1동,장애인용 승강기,서초그레이튼,서울 서초구 서초동 1603-81,서초1동,37.48586945,127.01742914,ok
장애인용 승강기␟서초극동스타클래스1␟서울 서초구 서초동 1616-10␟서초1동,장애인용 승강기,서초극동스타클래스1,서울 서초구 서초동 1616-10,서초1동,37.48786575,127.02302652,ok
장애인용 승강기␟서초금호어울림␟서울 서초구 서초동 1467-97␟서초3동,장애인용 승강기,서초금호어울림,서울 서초구 서초동 1467-97,서초3동,37.47865408,127.00691369,ok
장애인용 승강기␟서초노빌리에␟서울 서초구 서초동 1566-19␟서초3동,장애인용 승강기,서초노빌리에,서울 서초구 서초동 1566-19,서초3동,37.48986622,127.01331383,ok
장애인용 승강기␟서초느티나무쉼터␟서울 서초구 서초동 1484-6␟서초3동,장애인용 승강기,서초느티나무쉼터,서울 서초구 서초동 1484-6,서초3동,37.48280942,127.01087775,ok
장애인용 승강기␟서초대림빌라트␟서울 서초구 서초동 1518-6␟서초3동,장애인용 승강기,서초대림빌라트,서울 서초구 서초동 1518-6,서초3동,37.48513782,127.00544520,ok
장애인용 승강기␟서초대우아이빌␟서울 서초구 서초동 1675-11␟서초1동,장애인용 승강기,서초대우아이빌,서울 서초구 서초동 1675-11,서초1동,37.49424132,127.01755887,ok
장애인용 승강기␟서초대우엘로즈카운티아파트␟서울 서초구 서초동 1467-3␟서초3동,장애인용 승강기,서초대우엘로즈카운티아파트,서울 서초구 서초동 1467-3,서초3동,37.47964657,127.00635945,ok
장애인용 승강기␟서초더하임␟서울 서초구 서초동 1649-15␟서초1동,장애인용 승강기,서초더하임,서울 서초구 서초동 1649-15,서초1동,37.49001099,127.01883822,ok
장애인용 승강기␟서초동 1555-2␟서울 서초구 서초동 1555-2␟서초3동,장애인용 승강기,서초동 1555-2,서울 서초구 서초동 1555-2,서초3동,37.49184685,127.01032792,ok
장애인용 승강기␟서초동 1565-9␟서울 서초구 서초동 1565-9␟서초3동,장애인용 승강기,서초동 1565-9,서울 서초구 서초동 1565-9,서초3동,37.48899268,127.01349821,ok
장애인용 승강기␟서초동 1589-12␟서울 서초구 서초동 1589-12␟서초3동,장애인용 승강기,서초동 1589-12,서울 서초구 서초동 1589-12,서초3동,37.48585690,127.01345196,ok
장애인용 승강기␟서초동 재규어/랜드로버 전시장␟서울 서초구 서초동 1585-3␟서초3동,장애인용 승강기,서초동 재규어/랜드로버 전시장,서울 서초구 서초동 1585-3,서초3동,37.48466380,127.01159486,ok
장애인용 승강기␟서초동SKVIEW␟서울 서초구 서초동 1521-8␟서초3동,장애인용 승강기,서초동SKVIEW,서울 서초구 서초동 1521-8,서초3동,37.48615739,127.00733149,ok
장애인용 승강기␟서초동교회␟서울 서초구 서초동 1634-1␟서초1동,장애인용 승강기,서초동교회,서울 서초구 서초동 1634-1,서초1동,37.49271296,127.02178573,ok
장애인용 승강기␟서초동대성유니드아파트␟서울 서초구 서초동 1641-3␟서초1동,장애인용 승강기,서초동대성유니드아파트,서울 서초구 서초동 1641-3,서초1동,37.49385994,127.02081798,ok
장애인용 승강기␟서초동로얄아파트␟서울 서초구 서초동 1627-3␟서초1동,장애인용 승강기,서초동로얄아파트,서울 서초구 서초동 1627-3,서초1동,37.48866529,127.01731842,ok
장애인용 승강기␟서초동블루핀타워␟서울 서초구 서초동 1623-12␟서초1동,장애인용 승강기,서초동블루핀타워,서울 서초구 서초동 1623-12,서초1동,37.48687111,127.01540667,ok
장애인용 승강기␟서초동아이파크아파트␟서울 서초구 서초동 1582-3␟서초3동,장애인용 승강기,서초동아이파크아파트,서울 서초구 서초동 1582-3,서초3동,37.48698219,127.01154603,ok
장애인용 승강기␟서초동원일빌딩␟서울 서초구 서초동 1451-1␟서초3동,장애인용 승강기,서초동원일빌딩,서울 서초구 서초동 1451-1,서초3동,37.48344424,127.01213874,ok
장애인용 승강기␟서초동천주교회␟서울 서초구 서초동 1634-1␟서초1동,장애인용 승강기,서초동천주교회,서울 서초구 서초동 1634-1,서초1동,37.49271296,127.02178573,ok
장애인용 승강기␟서초래미안3차␟서울 서초구 서초동 1487-145␟서초3동,장애인용 승강기,서초래미안3차,서울 서초구 서초동 1487-145,서초3동,37.48055817,127.00721528,ok
장애인용 승강기␟서초레몬오피스텔␟서울 서초구 서초동 1600-11␟서초3동,장애인용 승강기,서초레몬오피스텔,서울 서초구 서초동 1600-11,서초3동,37.48578521,127.01544670,ok
장애인용 승강기␟서초로즈힐␟서울 서초구 서초동 1527-10␟서초3동,장애인용 승강기,서초로즈힐,서울 서초구 서초동 1527-10,서초3동,37.48441421,127.00857686,ok
장애인용 승강기␟서초롯데캐슬84␟서울 서초구 서초동 1642-14␟서초1동,장애인용 승강기,서초롯데캐슬84,서울 서초구 서초동 1642-14,서초1동,37.49249164,127.01826362,ok
장애인용 승강기␟서초롯데캐슬메디치␟서울 서초구 서초동 1656-4␟서초1동,장애인용 승강기,서초롯데캐슬메디치,서울 서초구 서초동 1656-4,서초1동,37.49159124,127.01451218,ok
장애인용 승강기␟서초리슈빌 오피스텔␟서울 서초구 서초동 1589-10␟서초3동,장애인용 승강기,서초리슈빌 오피스텔,서울 서초구 서초동 1589-10,서초3동,37.48540525,127.01328126,ok
장애인용 승강기␟서초리시온␟서울 서초구 서초동 1671-5␟서초1동,장애인용 승강기,서초리시온,서울 서초구 서초동 1671-5,서초1동,37.49347297,127.01544025,ok
장애인용 승강기␟서초리젠아파트␟서울 서초구 서초동 1444-19␟서초1동,장애인용 승강기,서초리젠아파트,서울 서초구 서초동 1444-19,서초1동,37.48430242,127.01968851,ok
장애인용 승강기␟서초메이플␟서울 서초구 서초동 1549-1␟서초3동,장애인용 승강기,서초메이플,서울 서초구 서초동 1549-1,서초3동,37.48989993,127.00954642,ok
장애인용 승강기␟서초미래빌딩␟서울 서초구 서초동 1461-1␟서초3동,장애인용 승강기,서초미래빌딩,서울 서초구 서초동 1461-1,서초3동,37.48310329,127.01125972,ok
장애인용 승강기␟서초반곡빌딩␟서울 서초구 서초동 1629-1␟서초1동,장애인용 승강기,서초반곡빌딩,서울 서초구 서초동 1629-1,서초1동,37.48954917,127.01912158,ok
장애인용 승강기␟서초법조타워␟서울 서초구 서초동 1554-4␟서초3동,장애인용 승강기,서초법조타워,서울 서초구 서초동 1554-4,서초3동,37.49246139,127.01073915,ok
장애인용 승강기␟서초비버리캐슬␟서울 서초구 서초동 1486-17␟서초3동,장애인용 승강기,서초비버리캐슬,서울 서초구 서초동 1486-17,서초3동,37.48294066,127.00796106,ok
장애인용 승강기␟서초상지리츠빌1차␟서울 서초구 서초동 1490-1␟서초3동,장애인용 승강기,서초상지리츠빌1차,서울 서초구 서초동 1490-1,서초3동,37.48287675,127.00231261,ok
장애인용 승강기␟서초상지리츠빌2차␟서울 서초구 서초동 1617-8␟서초1동,장애인용 승강기,서초상지리츠빌2차,서울 서초구 서초동 1617-8,서초1동,37.48806254,127.02205586,ok
장애인용 승강기␟서초상지리츠빌5차␟서울 서초구 서초동 1491-14␟서초3동,장애인용 승강기,서초상지리츠빌5차,서울 서초구 서초동 1491-14,서초3동,37.48337995,127.00282548,ok
장애인용 승강기␟서초상지리츠빌7차␟서울 서초구 서초동 1491-1␟서초3동,장애인용 승강기,서초상지리츠빌7차,서울 서초구 서초동 1491-1,서초3동,37.48339185,127.00243281,ok
장애인용 승강기␟서초생활관␟서울 서초구 서초동 1468␟서초3동,장애인용 승강기,서초생활관,서울 서초구 서초동 1468,서초3동,37.47976717,127.00859385,ok
